Ref_Date,GEO,HAR,Vector,Coordinate,Value
1934,Saskatchewan,Average farm price (dollars per ton),v47262,12.4,14.50
1935,Saskatchewan,Average farm price (dollars per ton),v47262,12.4,10.25
1936,Saskatchewan,Average farm price (dollars per ton),v47262,12.4,12.25
1937,Saskatchewan,Average farm price (dollars per ton),v47262,12.4,15.50
1938,Saskatchewan,Average farm price (dollars per ton),v47262,12.4,9.10
1939,Saskatchewan,Average farm price (dollars per ton),v47262,12.4,10.67
1940,Saskatchewan,Average farm price (dollars per ton),v47262,12.4,10.89
1908,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,124.00
1909,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,218.00
1910,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,58.00
1911,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,459.00
1912,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,1749.00
1913,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,1653.00
1914,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,2280.00
1915,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,91.00
1916,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,234.00
1917,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,1572.00
1918,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,2005.00
1919,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,4022.00
1920,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,2956.00
1921,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,800.00
1922,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,953.00
1923,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,532.00
1924,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,328.00
1925,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,144.00
1926,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,111.00
1927,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,366.00
1928,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,278.00
1929,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,110.00
1930,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,174.00
1931,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,27.00
1932,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,76.00
1933,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,91.00
1934,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,58.00
1935,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,82.00
1936,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,49.00
1937,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,31.00
1938,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,91.00
1939,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,96.00
1940,Saskatchewan,"Total farm value (dollars x 1,000)",v47274,12.5,98.00
1908,Alberta,Seeded area (acres),v47227,13.1,2500.00
1909,Alberta,Seeded area (acres),v47227,13.1,2400.00
1910,Alberta,Seeded area (acres),v47227,13.1,1300.00
1911,Alberta,Seeded area (acres),v47227,13.1,4800.00
1912,Alberta,Seeded area (acres),v47227,13.1,5000.00
1913,Alberta,Seeded area (acres),v47227,13.1,5000.00
1914,Alberta,Seeded area (acres),v47227,13.1,4900.00
1915,Alberta,Seeded area (acres),v47227,13.1,1700.00
1916,Alberta,Seeded area (acres),v47227,13.1,1700.00
1917,Alberta,Seeded area (acres),v47227,13.1,10900.00
1918,Alberta,Seeded area (acres),v47227,13.1,12500.00
1919,Alberta,Seeded area (acres),v47227,13.1,12500.00
1920,Alberta,Seeded area (acres),v47227,13.1,12300.00
1921,Alberta,Seeded area (acres),v47227,13.1,8200.00
1922,Alberta,Seeded area (acres),v47227,13.1,9300.00
1923,Alberta,Seeded area (acres),v47227,13.1,9300.00
1924,Alberta,Seeded area (acres),v47227,13.1,6600.00
1925,Alberta,Seeded area (acres),v47227,13.1,8600.00
1926,Alberta,Seeded area (acres),v47227,13.1,8600.00
1927,Alberta,Seeded area (acres),v47227,13.1,5800.00
1928,Alberta,Seeded area (acres),v47227,13.1,5200.00
1929,Alberta,Seeded area (acres),v47227,13.1,4900.00
1930,Alberta,Seeded area (acres),v47227,13.1,3100.00
1931,Alberta,Seeded area (acres),v47227,13.1,1700.00
1932,Alberta,Seeded area (acres),v47227,13.1,1800.00
1933,Alberta,Seeded area (acres),v47227,13.1,1900.00
1934,Alberta,Seeded area (acres),v47227,13.1,1700.00
1935,Alberta,Seeded area (acres),v47227,13.1,1800.00
1936,Alberta,Seeded area (acres),v47227,13.1,2600.00
1937,Alberta,Seeded area (acres),v47227,13.1,2700.00
1938,Alberta,Seeded area (acres),v47227,13.1,2700.00
1939,Alberta,Seeded area (acres),v47227,13.1,2700.00
1940,Alberta,Seeded area (acres),v47227,13.1,2800.00
1908,Alberta,Average yield (tons per acre),v47239,13.2,6.80
1909,Alberta,Average yield (tons per acre),v47239,13.2,8.33
1910,Alberta,Average yield (tons per acre),v47239,13.2,4.62
1911,Alberta,Average yield (tons per acre),v47239,13.2,7.50
1912,Alberta,Average yield (tons per acre),v47239,13.2,6.40
1913,Alberta,Average yield (tons per acre),v47239,13.2,6.20
1914,Alberta,Average yield (tons per acre),v47239,13.2,6.33
1915,Alberta,Average yield (tons per acre),v47239,13.2,5.88
1916,Alberta,Average yield (tons per acre),v47239,13.2,7.06
1917,Alberta,Average yield (tons per acre),v47239,13.2,5.23
1918,Alberta,Average yield (tons per acre),v47239,13.2,4.72
1919,Alberta,Average yield (tons per acre),v47239,13.2,5.52
1920,Alberta,Average yield (tons per acre),v47239,13.2,6.50
1921,Alberta,Average yield (tons per acre),v47239,13.2,3.90
1922,Alberta,Average yield (tons per acre),v47239,13.2,4.30
1923,Alberta,Average yield (tons per acre),v47239,13.2,5.70
1924,Alberta,Average yield (tons per acre),v47239,13.2,11.36
1925,Alberta,Average yield (tons per acre),v47239,13.2,7.09
1926,Alberta,Average yield (tons per acre),v47239,13.2,6.40
1927,Alberta,Average yield (tons per acre),v47239,13.2,4.83
1928,Alberta,Average yield (tons per acre),v47239,13.2,5.96
1929,Alberta,Average yield (tons per acre),v47239,13.2,3.27
1930,Alberta,Average yield (tons per acre),v47239,13.2,5.16
1931,Alberta,Average yield (tons per acre),v47239,13.2,6.47
1932,Alberta,Average yield (tons per acre),v47239,13.2,5.56
1933,Alberta,Average yield (tons per acre),v47239,13.2,4.21
1934,Alberta,Average yield (tons per acre),v47239,13.2,4.71
1935,Alberta,Average yield (tons per acre),v47239,13.2,5.00
1936,Alberta,Average yield (tons per acre),v47239,13.2,2.69
1937,Alberta,Average yield (tons per acre),v47239,13.2,5.93
1938,Alberta,Average yield (tons per acre),v47239,13.2,5.19
1939,Alberta,Average yield (tons per acre),v47239,13.2,5.19
1940,Alberta,Average yield (tons per acre),v47239,13.2,4.64
1908,Alberta,"Production (tons x 1,000)",v47251,13.3,17.00
1909,Alberta,"Production (tons x 1,000)",v47251,13.3,20.00
1910,Alberta,"Production (tons x 1,000)",v47251,13.3,6.00
1911,Alberta,"Production (tons x 1,000)",v47251,13.3,36.00
1912,Alberta,"Production (tons x 1,000)",v47251,13.3,32.00
1913,Alberta,"Production (tons x 1,000)",v47251,13.3,31.00
1914,Alberta,"Production (tons x 1,000)",v47251,13.3,31.00
1915,Alberta,"Production (tons x 1,000)",v47251,13.3,10.00
1916,Alberta,"Production (tons x 1,000)",v47251,13.3,12.00
1917,Alberta,"Production (tons x 1,000)",v47251,13.3,57.00
1918,Alberta,"Production (tons x 1,000)",v47251,13.3,59.00
1919,Alberta,"Production (tons x 1,000)",v47251,13.3,69.00
1920,Alberta,"Production (tons x 1,000)",v47251,13.3,80.00
1921,Alberta,"Production (tons x 1,000)",v47251,13.3,32.00
1922,Alberta,"Production (tons x 1,000)",v47251,13.3,40.00
1923,Alberta,"Production (tons x 1,000)",v47251,13.3,53.00
1924,Alberta,"Production (tons x 1,000)",v47251,13.3,75.00
1925,Alberta,"Production (tons x 1,000)",v47251,13.3,61.00
1926,Alberta,"Production (tons x 1,000)",v47251,13.3,55.00
1927,Alberta,"Production (tons x 1,000)",v47251,13.3,28.00
1928,Alberta,"Production (tons x 1,000)",v47251,13.3,31.00
1929,Alberta,"Production (tons x 1,000)",v47251,13.3,16.00
1930,Alberta,"Production (tons x 1,000)",v47251,13.3,16.00
1931,Alberta,"Production (tons x 1,000)",v47251,13.3,11.00
1932,Alberta,"Production (tons x 1,000)",v47251,13.3,10.00
1933,Alberta,"Production (tons x 1,000)",v47251,13.3,8.00
1934,Alberta,"Production (tons x 1,000)",v47251,13.3,8.00
1935,Alberta,"Production (tons x 1,000)",v47251,13.3,9.00
1936,Alberta,"Production (tons x 1,000)",v47251,13.3,7.00
1937,Alberta,"Production (tons x 1,000)",v47251,13.3,16.00
1938,Alberta,"Production (tons x 1,000)",v47251,13.3,14.00
1939,Alberta,"Production (tons x 1,000)",v47251,13.3,14.00
1940,Alberta,"Production (tons x 1,000)",v47251,13.3,13.00
1908,Alberta,Average farm price (dollars per ton),v47263,13.4,11.82
1909,Alberta,Average farm price (dollars per ton),v47263,13.4,15.60
1910,Alberta,Average farm price (dollars per ton),v47263,13.4,15.00
1911,Alberta,Average farm price (dollars per ton),v47263,13.4,11.69
1912,Alberta,Average farm price (dollars per ton),v47263,13.4,22.81
1913,Alberta,Average farm price (dollars per ton),v47263,13.4,19.90
1914,Alberta,Average farm price (dollars per ton),v47263,13.4,24.23
1915,Alberta,Average farm price (dollars per ton),v47263,13.4,11.60
1916,Alberta,Average farm price (dollars per ton),v47263,13.4,24.17
1917,Alberta,Average farm price (dollars per ton),v47263,13.4,29.49
1918,Alberta,Average farm price (dollars per ton),v47263,13.4,26.37
1919,Alberta,Average farm price (dollars per ton),v47263,13.4,42.54
1920,Alberta,Average farm price (dollars per ton),v47263,13.4,40.25
1921,Alberta,Average farm price (dollars per ton),v47263,13.4,11.81
1922,Alberta,Average farm price (dollars per ton),v47263,13.4,12.10
1923,Alberta,Average farm price (dollars per ton),v47263,13.4,19.91
1924,Alberta,Average farm price (dollars per ton),v47263,13.4,24.75
1925,Alberta,Average farm price (dollars per ton),v47263,13.4,26.33
1926,Alberta,Average farm price (dollars per ton),v47263,13.4,36.44
1927,Alberta,Average farm price (dollars per ton),v47263,13.4,22.54
1928,Alberta,Average farm price (dollars per ton),v47263,13.4,15.26
1929,Alberta,Average farm price (dollars per ton),v47263,13.4,25.50
1930,Alberta,Average farm price (dollars per ton),v47263,13.4,14.75
1931,Alberta,Average farm price (dollars per ton),v47263,13.4,5.82
1932,Alberta,Average farm price (dollars per ton),v47263,13.4,13.20
1933,Alberta,Average farm price (dollars per ton),v47263,13.4,12.50
1934,Alberta,Average farm price (dollars per ton),v47263,13.4,12.50
1935,Alberta,Average farm price (dollars per ton),v47263,13.4,12.00
1936,Alberta,Average farm price (dollars per ton),v47263,13.4,13.29
1937,Alberta,Average farm price (dollars per ton),v47263,13.4,12.31
1938,Alberta,Average farm price (dollars per ton),v47263,13.4,10.36
1939,Alberta,Average farm price (dollars per ton),v47263,13.4,11.57
1940,Alberta,Average farm price (dollars per ton),v47263,13.4,10.62
1908,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,201.00
1909,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,312.00
1910,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,90.00
1911,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,421.00
1912,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,730.00
1913,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,617.00
1914,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,751.00
1915,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,116.00
1916,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,290.00
1917,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,1681.00
1918,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,1556.00
1919,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,2935.00
1920,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,3220.00
1921,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,378.00
1922,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,484.00
1923,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,1055.00
1924,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,1856.00
1925,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,1606.00
1926,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,2004.00
1927,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,631.00
1928,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,473.00
1929,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,408.00
1930,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,236.00
1931,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,64.00
1932,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,132.00
1933,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,100.00
1934,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,100.00
1935,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,108.00
1936,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,93.00
1937,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,197.00
1938,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,145.00
1939,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,162.00
1940,Alberta,"Total farm value (dollars x 1,000)",v47275,13.5,138.00
1910,British Columbia,Seeded area (acres),v47228,7.1,2300.00
1911,British Columbia,Seeded area (acres),v47228,7.1,3500.00
1912,British Columbia,Seeded area (acres),v47228,7.1,3200.00
1913,British Columbia,Seeded area (acres),v47228,7.1,3400.00
1914,British Columbia,Seeded area (acres),v47228,7.1,3500.00
1915,British Columbia,Seeded area (acres),v47228,7.1,3800.00
1916,British Columbia,Seeded area (acres),v47228,7.1,3700.00
1917,British Columbia,Seeded area (acres),v47228,7.1,4600.00
1918,British Columbia,Seeded area (acres),v47228,7.1,5800.00
1919,British Columbia,Seeded area (acres),v47228,7.1,7400.00
1920,British Columbia,Seeded area (acres),v47228,7.1,7400.00
1921,British Columbia,Seeded area (acres),v47228,7.1,6800.00
1922,British Columbia,Seeded area (acres),v47228,7.1,7300.00
1923,British Columbia,Seeded area (acres),v47228,7.1,7200.00
1924,British Columbia,Seeded area (acres),v47228,7.1,6400.00
1925,British Columbia,Seeded area (acres),v47228,7.1,6900.00
1926,British Columbia,Seeded area (acres),v47228,7.1,6800.00
1927,British Columbia,Seeded area (acres),v47228,7.1,7100.00
1928,British Columbia,Seeded area (acres),v47228,7.1,6900.00
1929,British Columbia,Seeded area (acres),v47228,7.1,7200.00
1930,British Columbia,Seeded area (acres),v47228,7.1,7000.00
1931,British Columbia,Seeded area (acres),v47228,7.1,4100.00
1932,British Columbia,Seeded area (acres),v47228,7.1,4500.00
1933,British Columbia,Seeded area (acres),v47228,7.1,4900.00
1934,British Columbia,Seeded area (acres),v47228,7.1,5100.00
1935,British Columbia,Seeded area (acres),v47228,7.1,5300.00
1936,British Columbia,Seeded area (acres),v47228,7.1,5900.00
1937,British Columbia,Seeded area (acres),v47228,7.1,5500.00
1938,British Columbia,Seeded area (acres),v47228,7.1,6000.00
1939,British Columbia,Seeded area (acres),v47228,7.1,5600.00
1940,British Columbia,Seeded area (acres),v47228,7.1,5500.00
1941,British Columbia,Seeded area (acres),v47228,7.1,3600.00
1942,British Columbia,Seeded area (acres),v47228,7.1,3700.00
1943,British Columbia,Seeded area (acres),v47228,7.1,2800.00
1944,British Columbia,Seeded area (acres),v47228,7.1,2200.00
1945,British Columbia,Seeded area (acres),v47228,7.1,1400.00
1946,British Columbia,Seeded area (acres),v47228,7.1,1200.00
1947,British Columbia,Seeded area (acres),v47228,7.1,1100.00
1948,British Columbia,Seeded area (acres),v47228,7.1,900.00
1949,British Columbia,Seeded area (acres),v47228,7.1,800.00
1950,British Columbia,Seeded area (acres),v47228,7.1,700.00
1951,British Columbia,Seeded area (acres),v47228,7.1,600.00
1910,British Columbia,Average yield (tons per acre),v47240,7.2,12.17
1911,British Columbia,Average yield (tons per acre),v47240,7.2,12.86
1912,British Columbia,Average yield (tons per acre),v47240,7.2,10.62
1913,British Columbia,Average yield (tons per acre),v47240,7.2,14.71
1914,British Columbia,Average yield (tons per acre),v47240,7.2,10.86
1915,British Columbia,Average yield (tons per acre),v47240,7.2,11.32
1916,British Columbia,Average yield (tons per acre),v47240,7.2,12.43
1917,British Columbia,Average yield (tons per acre),v47240,7.2,8.70
1918,British Columbia,Average yield (tons per acre),v47240,7.2,10.52
1919,British Columbia,Average yield (tons per acre),v47240,7.2,9.05
1920,British Columbia,Average yield (tons per acre),v47240,7.2,10.81
1921,British Columbia,Average yield (tons per acre),v47240,7.2,9.12
1922,British Columbia,Average yield (tons per acre),v47240,7.2,10.00
1923,British Columbia,Average yield (tons per acre),v47240,7.2,10.14
1924,British Columbia,Average yield (tons per acre),v47240,7.2,9.06
1925,British Columbia,Average yield (tons per acre),v47240,7.2,10.43
1926,British Columbia,Average yield (tons per acre),v47240,7.2,10.00
1927,British Columbia,Average yield (tons per acre),v47240,7.2,10.28
1928,British Columbia,Average yield (tons per acre),v47240,7.2,9.57
1929,British Columbia,Average yield (tons per acre),v47240,7.2,10.14
1930,British Columbia,Average yield (tons per acre),v47240,7.2,8.86
1931,British Columbia,Average yield (tons per acre),v47240,7.2,11.22
1932,British Columbia,Average yield (tons per acre),v47240,7.2,11.78
1933,British Columbia,Average yield (tons per acre),v47240,7.2,11.02
1934,British Columbia,Average yield (tons per acre),v47240,7.2,11.18
1935,British Columbia,Average yield (tons per acre),v47240,7.2,11.51
1936,British Columbia,Average yield (tons per acre),v47240,7.2,11.86
1937,British Columbia,Average yield (tons per acre),v47240,7.2,11.82
1938,British Columbia,Average yield (tons per acre),v47240,7.2,9.83
1939,British Columbia,Average yield (tons per acre),v47240,7.2,10.00
1940,British Columbia,Average yield (tons per acre),v47240,7.2,11.27
1941,British Columbia,Average yield (tons per acre),v47240,7.2,9.90
1942,British Columbia,Average yield (tons per acre),v47240,7.2,10.20
1943,British Columbia,Average yield (tons per acre),v47240,7.2,10.90
1944,British Columbia,Average yield (tons per acre),v47240,7.2,10.00
1945,British Columbia,Average yield (tons per acre),v47240,7.2,9.30
1946,British Columbia,Average yield (tons per acre),v47240,7.2,10.50
1947,British Columbia,Average yield (tons per acre),v47240,7.2,10.30
1948,British Columbia,Average yield (tons per acre),v47240,7.2,10.50
1949,British Columbia,Average yield (tons per acre),v47240,7.2,9.40
1950,British Columbia,Average yield (tons per acre),v47240,7.2,9.50
